Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS,total_steps,sample_rate,noise_multiplier,eps for delta 0.1,eps for delta 0.01,eps for delta 0.001,eps for delta 0.0001,eps for delta 1e-05,eps for delta 1e-06,eps for delta 1e-07,eps for delta 1e-08
CIFAR100,ViT,Head,50,TD,1,10,0.0026576932827524,3.51,1719,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,TD,1,10,0.0039370283255391,8.476,2763,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,TD,1,10,0.0016501227747664,2.494,940,200,0.2,10.8154296875,0.0195977406695146,0.3956679659519202,0.6401087861483753,0.832214980371961,0.994919652872887,1.1383405029624556,1.2679338883562576,1.3870184161808097
CIFAR100,ViT,Head,50,TD,1,10,0.0014917146550991,7.739,1483,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,TD,1,10,0.0025929778309955,7.338,3392,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,TD,1,10,0.0011848041945357,5.044,829,240,0.1666666666666666,9.84765625,0.0203113259909969,0.3973532920027606,0.6425658868219651,0.835336272156553,0.9986381593092174,1.1426098444827983,1.2727197446735612,1.3922941337780947
CIFAR100,ViT,Head,50,TD,1,10,0.0008341666292676,6.218,385,480,0.0833333333333333,7.013427734375,0.0191876193329976,0.3950464094830161,0.6395040605152066,0.8317301567134022,0.9946148360363988,1.1382557709129848,1.268098250557749,1.387454320690212
CIFAR100,ViT,Head,50,TD,1,10,0.0017249057397579,8.204,757,240,0.1666666666666666,9.84765625,0.0203113259909969,0.3973532920027606,0.6425658868219651,0.835336272156553,0.9986381593092174,1.1426098444827983,1.2727197446735612,1.3922941337780947
CIFAR100,ViT,Head,50,TD,1,10,0.0019328051257522,2.421,1129,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR100,ViT,Head,50,TD,1,10,0.0015174161892072,5.294,1049,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR100,ViT,Head,50,TD,1,10,0.003807922526049,1.515,3100,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,TD,1,10,0.0021985788168343,4.814,2461,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,TD,1,10,0.0015120517785946,2.913,540,360,0.1111111111111111,8.06005859375,0.0200270764462643,0.3968589279143641,0.6419983528391439,0.8347592468106643,0.9980892051378248,1.1421142097519066,1.2722957305663205,1.3919561509937128
CIFAR100,ViT,Head,50,TD,1,10,0.00153203580125,4.966,2046,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,TD,1,10,0.0019344518793762,4.584,2346,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,TD,1,10,0.0017555055792264,7.196,1496,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,TD,1,10,0.003355226107075,5.65,3115,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,TD,1,10,0.0018145491429541,4.995,1361,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,TD,1,10,0.0008741543439643,1.231,649,280,0.1428571428571428,9.15380859375,0.0194482664951048,0.3954773118772897,0.639971620985801,0.8321729244543113,0.9949968067032636,1.1385527614501387,1.2682927195376652,1.387532590329617
CIFAR100,ViT,Head,50,TD,1,10,0.0026619468717696,1.123,3168,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,TD,1,10,0.0029968829080053,6.101,1264,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,TD,1,10,0.0008909948139851,8.912,496,400,0.1,7.669921875,0.0193914503074296,0.3954604179768546,0.6400488217854761,0.8323667760998461,0.9953199246902488,1.1390133823108162,1.26889678146601,1.388284321279026
CIFAR100,ViT,Head,50,TD,1,10,0.0022370429746079,0.2,2801,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,TD,1,10,0.0019359141911367,8.491,1975,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,TD,1,10,0.0021075035271403,0.695,2812,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,TD,1,10,0.0010956502755266,4.311,657,280,0.1428571428571428,9.15380859375,0.0194482664951048,0.3954773118772897,0.639971620985801,0.8321729244543113,0.9949968067032636,1.1385527614501387,1.2682927195376652,1.387532590329617
CIFAR100,ViT,Head,50,TD,1,10,0.0015824430272855,5.173,665,280,0.1428571428571428,9.15380859375,0.0194482664951048,0.3954773118772897,0.639971620985801,0.8321729244543113,0.9949968067032636,1.1385527614501387,1.2682927195376652,1.387532590329617
CIFAR100,ViT,Head,50,TD,1,10,0.0026635462866526,0.603,3846,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,TD,1,10,0.0008628738481386,1.556,531,360,0.1111111111111111,8.06005859375,0.0200270764462643,0.3968589279143641,0.6419983528391439,0.8347592468106643,0.9980892051378248,1.1421142097519066,1.2722957305663205,1.3919561509937128
CIFAR100,ViT,Head,50,TD,1,10,0.0044253355694834,7.801,2156,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,TD,1,10,0.0015144417111715,0.2,1679,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,TD,1,10,0.0027713440963563,1.361,2900,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.002805469817832,7.804,1203,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR100,ViT,Head,50,ED,1,0,0.0027991696441027,8.401,3304,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.002835322465205,2.741,2081,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,ED,1,0,0.0021609733468542,7.205,3492,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0023450638860565,0.2,1146,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR100,ViT,Head,50,ED,1,0,0.0012483292613886,7.149,2709,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0026988695053915,6.832,2245,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,ED,1,0,0.0026306219043234,0.773,1509,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,ED,1,0,0.0016717375322299,2.751,1040,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR100,ViT,Head,50,ED,1,0,0.0022480439756439,7.538,2498,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,ED,1,0,0.0031880560887446,8.219,1730,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,ED,1,0,0.001647746177583,3.915,489,400,0.1,7.669921875,0.0193914503074296,0.3954604179768546,0.6400488217854761,0.8323667760998461,0.9953199246902488,1.1390133823108162,1.26889678146601,1.388284321279026
CIFAR100,ViT,Head,50,ED,1,0,0.0024767304592036,0.929,2921,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0028146515749413,1.758,883,200,0.2,10.8154296875,0.0195977406695146,0.3956679659519202,0.6401087861483753,0.832214980371961,0.994919652872887,1.1383405029624556,1.2679338883562576,1.3870184161808097
CIFAR100,ViT,Head,50,ED,1,0,0.0018648181373785,6.696,321,600,0.0666666666666666,6.2613525390625,0.0199343881942156,0.3967704497708073,0.6419825569745058,0.8348456954653944,0.9982948275336174,1.1424501285176971,1.2727699960338017,1.392574639301888
CIFAR100,ViT,Head,50,ED,1,0,0.0018693213277072,8.288,1585,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,ED,1,0,0.0015091518535373,4.301,728,240,0.1666666666666666,9.84765625,0.0203113259909969,0.3973532920027606,0.6425658868219651,0.835336272156553,0.9986381593092174,1.1426098444827983,1.2727197446735612,1.3922941337780947
CIFAR100,ViT,Head,50,ED,1,0,0.0029711136716833,5.055,5000,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0025759411973294,0.907,1563,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,ED,1,0,0.0017878873204477,9.508,2813,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0029261450872754,0.2,2230,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,ED,1,0,0.0022041231259255,2.851,3458,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0028491634088449,5.396,3057,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0026598166784991,10.0,3445,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0043182299933993,7.112,3931,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0030811662638373,9.079,5000,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0018098806930157,0.892,3509,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0037574150856322,9.121,3689,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.00045157128651,8.194,440,440,0.0909090909090909,7.328369140625,0.0189879940959899,0.3945772423663214,0.6388224529765822,0.8308666032248073,0.9935882936670998,1.1370793372251826,1.2667816230157762,1.386004892316035
CIFAR100,ViT,Head,50,ED,1,0,0.0040849812953016,3.35,4517,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0007534196901243,9.102,352,560,0.0714285714285714,6.521240234375,0.0183549839819318,0.3932047066241116,0.63692971266206,0.8285644684995961,0.9909442850311976,1.134139670190561,1.263580383963428,1.3825681543657966
CIFAR100,ViT,Head,50,ED,1,0,0.0012016510401964,0.279,667,280,0.1428571428571428,9.15380859375,0.0194482664951048,0.3954773118772897,0.639971620985801,0.8321729244543113,0.9949968067032636,1.1385527614501387,1.2682927195376652,1.387532590329617
CIFAR100,ViT,Head,50,ED,1,0,0.0033773093535306,4.104,3175,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.001899734066406,4.38,1273,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,ED,1,0,0.0023149473016511,4.689,1548,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,ED,1,0,0.00168307117178,1.868,1666,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,ED,1,0,0.0028198625028353,1.214,3730,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0015071507908492,1.637,3266,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0028047550339864,3.012,767,240,0.1666666666666666,9.84765625,0.0203113259909969,0.3973532920027606,0.6425658868219651,0.835336272156553,0.9986381593092174,1.1426098444827983,1.2727197446735612,1.3922941337780947
CIFAR100,ViT,Head,50,ED,1,0,0.0017421092853121,8.386,1019,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR100,ViT,Head,50,ED,1,0,0.0028304080483537,4.304,1668,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,ED,1,0,0.0015600296039099,6.067,788,240,0.1666666666666666,9.84765625,0.0203113259909969,0.3973532920027606,0.6425658868219651,0.835336272156553,0.9986381593092174,1.1426098444827983,1.2727197446735612,1.3922941337780947
CIFAR100,ViT,Head,50,ED,1,0,0.0018679232066581,8.811,2900,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.002643209330527,9.378,5000,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0011595955199082,0.676,825,240,0.1666666666666666,9.84765625,0.0203113259909969,0.3973532920027606,0.6425658868219651,0.835336272156553,0.9986381593092174,1.1426098444827983,1.2727197446735612,1.3922941337780947
CIFAR100,ViT,Head,50,ED,1,0,0.0028692250616996,9.215,1558,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR100,ViT,Head,50,ED,1,0,0.0017762028947513,9.365,2568,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR100,ViT,Head,50,ED,1,0,0.0045443327655008,6.009,1690,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,ED,1,0,0.0026290194317436,4.592,2165,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR100,ViT,Head,50,ED,1,0,0.0025548136901797,5.047,1148,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR100,ViT,Head,50,ED,1,0,0.0026372500825781,3.177,1169,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
