Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS
CIFAR10,ViT,Head,100,TD,8,2,0.0009687429261005452,1.133,417
CIFAR10,ViT,Head,100,TD,8,2,0.003361185890013975,9.412,820
CIFAR10,ViT,Head,100,TD,8,2,0.002092325361540135,4.159,918
CIFAR10,ViT,Head,100,TD,8,2,0.0014201292368486147,9.276,435
CIFAR10,ViT,Head,100,TD,8,2,0.0029812534056121243,1.624,832
CIFAR10,ViT,Head,100,TD,8,2,0.0009734192566317083,6.344,451
CIFAR10,ViT,Head,100,TD,8,2,0.001540161974055827,2.897,533
CIFAR10,ViT,Head,100,TD,8,2,0.001669089569365488,8.821,587
CIFAR10,ViT,Head,100,TD,8,2,0.0015249970200881,2.408,348
CIFAR10,ViT,Head,100,TD,8,2,0.0035140569533904315,1.579,473
CIFAR10,ViT,Head,100,TD,8,2,0.002212609762975599,8.095,1000
CIFAR10,ViT,Head,100,TD,8,2,0.0024233594472033975,10.0,1000
CIFAR10,ViT,Head,100,TD,8,2,0.002386897544250336,0.42,426
CIFAR10,ViT,Head,100,TD,8,2,0.002808558173325264,0.2,349
CIFAR10,ViT,Head,100,TD,8,2,0.004793263672312668,4.305,814
CIFAR10,ViT,Head,100,TD,8,2,0.0032466074040239414,6.752,325
CIFAR10,ViT,Head,100,TD,8,2,0.0036786165958056245,5.659,740
CIFAR10,ViT,Head,100,TD,8,2,0.002261182474368191,1.576,447
CIFAR10,ViT,Head,100,TD,8,2,0.0019478931566441033,2.182,647
CIFAR10,ViT,Head,100,TD,8,2,0.0019742510920018742,4.51,928
CIFAR10,ViT,Head,100,TD,8,2,0.0025574231405183956,9.685,1000
CIFAR10,ViT,Head,100,TD,8,2,0.0006642458215023188,2.191,269
CIFAR10,ViT,Head,100,TD,8,2,0.0024850727058003995,5.647,748
CIFAR10,ViT,Head,100,TD,8,2,0.002614856516085846,1.739,705
CIFAR10,ViT,Head,100,TD,8,2,0.002172694116019332,4.677,707
CIFAR10,ViT,Head,100,TD,8,2,0.0027399656635889,4.691,391
CIFAR10,ViT,Head,100,TD,8,2,0.00035164843956634283,3.762,391
CIFAR10,ViT,Head,100,TD,8,2,0.001016490724016785,0.2,361
CIFAR10,ViT,Head,100,TD,8,2,0.0021667314743895223,0.2,986
CIFAR10,ViT,Head,100,TD,8,2,0.0010545272799002475,4.18,244
CIFAR10,ViT,Head,100,TD,8,2,0.003340894075979104,1.942,870
CIFAR10,ViT,Head,100,TD,8,2,0.00242652105918827,0.2,553
CIFAR10,ViT,Head,100,TD,8,2,0.002560158671485451,3.658,507
CIFAR10,ViT,Head,100,TD,8,3,0.002679390615493871,4.997,955
CIFAR10,ViT,Head,100,TD,8,3,0.0021206096423753784,4.464,1000
CIFAR10,ViT,Head,100,TD,8,3,0.00294145194339437,6.111,742
CIFAR10,ViT,Head,100,TD,8,3,0.004384148473485791,0.948,782
CIFAR10,ViT,Head,100,TD,8,3,0.0034511116517938036,0.2,562
CIFAR10,ViT,Head,100,TD,8,3,0.0015493822917915599,0.2,1000
CIFAR10,ViT,Head,100,TD,8,3,0.005836131932961535,0.2,1000
CIFAR10,ViT,Head,100,TD,8,3,0.0022723479939869987,5.974,740
CIFAR10,ViT,Head,100,TD,8,3,0.002060334289768927,0.2,390
CIFAR10,ViT,Head,100,TD,8,3,0.0029379346548734247,5.075,796
CIFAR10,ViT,Head,100,TD,8,3,0.0019588119640123708,3.878,869
CIFAR10,ViT,Head,100,TD,8,3,0.00046715924618154876,2.263,175
CIFAR10,ViT,Head,100,TD,8,3,0.0007033416355683226,6.95,172
CIFAR10,ViT,Head,100,TD,8,3,0.002923244313305935,0.741,721
CIFAR10,ViT,Head,100,TD,8,3,0.0011463280370605275,7.334,998
CIFAR10,ViT,Head,100,TD,8,3,0.0024694550378659536,1.156,764
CIFAR10,ViT,Head,100,TD,8,3,0.0017878873204477809,9.508,566
CIFAR10,ViT,Head,100,TD,8,3,0.001462308486150033,2.507,369
CIFAR10,ViT,Head,100,TD,8,3,0.0009464055463300522,5.381,76
CIFAR10,ViT,Head,100,TD,8,3,0.0013755143634676564,7.34,1000
CIFAR10,ViT,Head,100,TD,8,3,0.0016483005374895473,5.929,904
CIFAR10,ViT,Head,100,TD,8,3,0.0011738437337924421,2.022,417
CIFAR10,ViT,Head,100,TD,8,3,0.002697002447165309,2.971,764
CIFAR10,ViT,Head,100,TD,8,3,0.0018676397591297835,7.543,872
CIFAR10,ViT,Head,100,TD,8,3,0.0024255013348087884,3.193,1000
CIFAR10,ViT,Head,100,TD,8,3,0.002888835812562552,0.2,468
CIFAR10,ViT,Head,100,TD,8,3,0.0028286569092674735,7.669,822
CIFAR10,ViT,Head,100,TD,8,3,0.001430527822271122,2.633,754
CIFAR10,ViT,Head,100,TD,8,3,0.0026821837797175135,2.481,1000
CIFAR10,ViT,Head,100,TD,8,3,0.0018504807676263339,2.751,872
CIFAR10,ViT,Head,100,TD,8,3,0.0013692533908428598,8.187,367
CIFAR10,ViT,Head,100,TD,8,3,0.0023149473016511194,4.689,315
CIFAR10,ViT,Head,100,TD,8,3,0.0022795413911135152,0.2,567
CIFAR10,ViT,Head,100,TD,8,3,0.00293146367587699,5.407,741
CIFAR10,ViT,Head,100,TD,8,3,0.003743679542253114,5.093,1000
CIFAR10,ViT,Head,100,TD,8,3,0.0027497862512778555,0.69,768
CIFAR10,ViT,Head,100,TD,8,3,0.0011893346475596472,9.062,455
CIFAR10,ViT,Head,100,TD,8,3,0.004027461420580937,0.2,534
CIFAR10,ViT,Head,100,TD,8,3,0.000668734462501875,7.743,864
CIFAR10,ViT,Head,100,TD,8,3,0.0008250922469665844,4.568,673
CIFAR10,ViT,Head,100,TD,8,3,0.002219634940088143,3.52,660
CIFAR10,ViT,Head,100,TD,8,3,0.002814544874820433,9.892,554
CIFAR10,ViT,Head,100,TD,8,3,0.0020703339899982086,6.112,774
CIFAR10,ViT,Head,100,TD,8,3,0.0017469128365560996,7.439,814
CIFAR10,ViT,Head,100,TD,8,3,0.0013211071892551662,2.034,415
CIFAR10,ViT,Head,100,TD,8,3,0.0024464542978548747,1.257,782
CIFAR10,ViT,Head,100,TD,8,3,0.0010333651288192468,0.818,420
CIFAR10,ViT,Head,100,TD,8,3,0.0008588590135492187,0.2,521
CIFAR10,ViT,Head,100,TD,8,3,0.002301187906465377,7.193,580
CIFAR10,ViT,Head,100,TD,8,3,0.002049522084514998,7.452,1000
CIFAR10,ViT,Head,100,TD,8,3,0.0025316182080624954,9.277,332
CIFAR10,ViT,Head,100,TD,8,3,0.0028555138002244415,2.577,536
CIFAR10,ViT,Head,100,TD,8,3,0.0026532466505115025,5.585,852
CIFAR10,ViT,Head,100,TD,8,3,0.0010064615056541058,4.585,473
CIFAR10,ViT,Head,100,TD,8,3,0.0015275054951459546,0.52,950
CIFAR10,ViT,Head,100,TD,8,3,0.0024946508273551286,0.884,457
CIFAR10,ViT,Head,100,TD,8,3,0.0008855834954814776,4.376,834
CIFAR10,ViT,Head,100,TD,8,3,0.0008183794193302148,8.847,671
CIFAR10,ViT,Head,100,TD,8,3,0.005986831100776895,0.2,766
CIFAR10,ViT,Head,100,TD,8,3,0.000481362913123509,5.629,402
CIFAR10,ViT,Head,100,TD,8,3,0.0002928690482541947,5.904,176
CIFAR10,ViT,Head,100,TD,8,3,0.0016514900426469732,6.861,742
CIFAR10,ViT,Head,100,TD,8,3,0.0009289656320792888,10.0,707
CIFAR10,ViT,Head,100,TD,8,3,0.0016278230225536584,4.41,348
CIFAR10,ViT,Head,100,TD,8,3,0.0006041195158670405,9.474,671
CIFAR10,ViT,Head,100,TD,8,3,0.0011695827662357987,6.956,693
CIFAR10,ViT,Head,100,TD,8,3,0.0016180823546025657,5.994,849
CIFAR10,ViT,Head,100,TD,8,3,0.003074340269476195,0.807,640
CIFAR10,ViT,Head,100,TD,8,3,0.0006675162604733602,7.218,181
CIFAR10,ViT,Head,100,TD,8,3,0.0019334402401849954,0.469,344
CIFAR10,ViT,Head,100,TD,8,3,0.0010805976618188176,0.2,860
CIFAR10,ViT,Head,100,TD,8,3,0.001758341566355387,5.74,1000
CIFAR10,ViT,Head,100,TD,8,3,0.0012175315263056547,5.391,994
CIFAR10,ViT,Head,100,TD,8,3,0.000580772657460897,6.554,269
CIFAR10,ViT,Head,100,TD,8,3,0.004440253840210472,8.041,966
CIFAR10,ViT,Head,100,TD,8,3,0.0032137081796932182,1.662,822
CIFAR10,ViT,Head,100,TD,8,3,0.0023025011288472807,0.2,1000
CIFAR10,ViT,Head,100,TD,8,3,0.0008955332560478698,2.632,514
CIFAR10,ViT,Head,100,TD,8,3,0.000759202044326552,9.692,542
CIFAR10,ViT,Head,100,TD,8,3,0.0024915228539321432,0.2,603
CIFAR10,ViT,Head,100,TD,8,3,0.0024232584430872984,0.651,376
CIFAR10,ViT,Head,100,TD,8,3,0.0015718329117709354,5.68,910
CIFAR10,ViT,Head,100,TD,8,3,0.0008594860583361683,6.948,311
CIFAR10,ViT,Head,100,TD,8,3,0.002987663995143551,5.232,832
CIFAR10,ViT,Head,100,TD,8,3,0.0008322686459084908,0.2,530
CIFAR10,ViT,Head,100,TD,8,3,0.0021837688952511423,3.57,1000
CIFAR10,ViT,Head,100,TD,8,3,0.002774502642740629,6.654,921
CIFAR10,ViT,Head,100,TD,8,3,0.0007321332907624191,4.335,401
CIFAR10,ViT,Head,100,TD,8,3,0.0022926053685892976,0.2,476
CIFAR10,ViT,Head,100,TD,8,3,0.0018396172492829372,0.2,1000
CIFAR10,ViT,Head,100,TD,8,3,0.003472422538922772,1.541,838
CIFAR10,ViT,Head,100,TD,8,3,0.000502387931809005,5.413,320
CIFAR10,ViT,Head,100,TD,8,3,0.001180850205788711,9.058,710
CIFAR10,ViT,Head,100,TD,8,3,0.0020468201899826706,9.768,930
CIFAR10,ViT,Head,100,TD,8,3,0.0008658560039864735,4.342,646
CIFAR10,ViT,Head,100,TD,8,3,0.007467696333232898,0.267,772
CIFAR10,ViT,Head,100,TD,8,3,0.002395709606803406,10.0,1000
CIFAR10,ViT,Head,100,TD,8,3,0.002182708888955318,3.718,993
CIFAR10,ViT,Head,100,TD,8,3,0.0017442113871386777,0.767,489
CIFAR10,ViT,Head,100,TD,8,3,0.0030731565893173597,1.897,818
CIFAR10,ViT,Head,100,TD,8,3,0.0039036014340881023,10.0,710
CIFAR10,ViT,Head,100,TD,8,3,0.0013379717628107053,0.2,493
CIFAR10,ViT,Head,100,TD,8,3,0.0026611661844397607,0.737,1000
CIFAR10,ViT,Head,100,TD,8,3,0.003016291157718912,0.725,1000
CIFAR10,ViT,Head,100,TD,8,3,0.004557413216446693,0.715,329
CIFAR10,ViT,Head,100,TD,8,3,0.005148279256582473,0.979,751
CIFAR10,ViT,Head,100,TD,8,3,0.0010978671648010727,2.273,548
CIFAR10,ViT,Head,100,TD,8,3,0.0036143898254563382,0.2,888
CIFAR10,ViT,Head,100,TD,8,3,0.00045017722246057374,1.79,297
CIFAR10,ViT,Head,100,TD,8,3,0.0066666182517842445,1.166,920
CIFAR10,ViT,Head,100,TD,8,3,0.003229337230289624,6.418,938
CIFAR10,ViT,Head,100,TD,8,3,0.002582362236724805,8.983,779
CIFAR10,ViT,Head,100,TD,8,3,0.0013033449332598944,3.747,427
CIFAR10,ViT,Head,100,TD,8,3,0.002715991433295151,1.592,966
CIFAR10,ViT,Head,100,TD,8,3,0.0008926875811110014,0.556,987
CIFAR10,ViT,Head,100,TD,8,3,0.002688165653639385,0.2,933
CIFAR10,ViT,Head,100,TD,8,3,0.002822338504971443,8.194,905
CIFAR10,ViT,Head,100,TD,8,3,0.0023297015807155273,1.291,218
CIFAR10,ViT,Head,100,TD,8,3,0.004128471807827187,3.837,819
CIFAR10,ViT,Head,100,TD,8,3,0.0013757567659095993,7.255,526
CIFAR10,ViT,Head,100,TD,8,3,0.0010225954273197367,10.0,346
CIFAR10,ViT,Head,100,TD,8,3,0.0014082486504379285,4.984,342
CIFAR10,ViT,Head,100,TD,8,3,0.0008741543439643665,1.231,136
CIFAR10,ViT,Head,100,TD,8,3,0.002281442427359771,0.2,532
CIFAR10,ViT,Head,100,TD,8,3,0.0030122115071832215,5.817,734
CIFAR10,ViT,Head,100,TD,8,3,0.002807429896234039,4.881,780
CIFAR10,ViT,Head,100,TD,8,3,0.003491655628365827,7.317,911
CIFAR10,ViT,Head,100,TD,8,3,0.0012661804168137595,6.485,694
CIFAR10,ViT,Head,100,TD,8,3,0.0006248437776735466,6.934,272
CIFAR10,ViT,Head,100,TD,8,10,0.0010874498450825626,8.538,733
CIFAR10,ViT,Head,100,TD,8,10,0.0031927848209042514,0.2,121
CIFAR10,ViT,Head,100,TD,8,10,0.0020784007860799158,0.972,760
CIFAR10,ViT,Head,100,TD,8,10,0.004151987247583884,0.2,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0006861578151184898,9.216,548
CIFAR10,ViT,Head,100,TD,8,10,0.0007350062555492057,10.0,867
CIFAR10,ViT,Head,100,TD,8,10,0.001915288717396254,3.088,535
CIFAR10,ViT,Head,100,TD,8,10,0.002270638805843794,5.417,766
CIFAR10,ViT,Head,100,TD,8,10,0.0011373470574864938,5.546,241
CIFAR10,ViT,Head,100,TD,8,10,0.0027723630868931636,4.577,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0012039199656734521,0.2,743
CIFAR10,ViT,Head,100,TD,8,10,0.0004466810538088028,5.21,356
CIFAR10,ViT,Head,100,TD,8,10,0.002703450431322951,0.635,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0008377829030744955,8.996,562
CIFAR10,ViT,Head,100,TD,8,10,0.00034459423610890395,5.24,564
CIFAR10,ViT,Head,100,TD,8,10,0.0020214198140745517,7.907,718
CIFAR10,ViT,Head,100,TD,8,10,0.0016291455291712691,3.191,786
CIFAR10,ViT,Head,100,TD,8,10,0.001662820394620023,9.233,301
CIFAR10,ViT,Head,100,TD,8,10,0.004037343515911059,6.892,967
CIFAR10,ViT,Head,100,TD,8,10,0.0031699849174358394,0.2,842
CIFAR10,ViT,Head,100,TD,8,10,0.0013692567967333975,9.871,216
CIFAR10,ViT,Head,100,TD,8,10,0.0012917865866142653,6.024,993
CIFAR10,ViT,Head,100,TD,8,10,0.0016364352625346922,0.98,358
CIFAR10,ViT,Head,100,TD,8,10,0.0029563772270634965,2.007,377
CIFAR10,ViT,Head,100,TD,8,10,0.000698894265709555,5.255,400
CIFAR10,ViT,Head,100,TD,8,10,0.0015345133595404024,2.216,486
CIFAR10,ViT,Head,100,TD,8,10,0.0022667491982814557,3.417,582
CIFAR10,ViT,Head,100,TD,8,10,0.0025128543817421103,0.2,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0018760536390917137,1.74,531
CIFAR10,ViT,Head,100,TD,8,10,0.00042638821817726335,1.551,264
CIFAR10,ViT,Head,100,TD,8,10,0.0026824857163181446,0.2,935
CIFAR10,ViT,Head,100,TD,8,10,0.00046459948215870527,5.239,597
CIFAR10,ViT,Head,100,TD,8,10,0.0013339963027634643,1.328,613
CIFAR10,ViT,Head,100,TD,8,10,0.004566265427278479,7.159,961
CIFAR10,ViT,Head,100,TD,8,10,0.002249038330486378,0.93,924
CIFAR10,ViT,Head,100,TD,8,10,0.0011179044828748656,10.0,721
CIFAR10,ViT,Head,100,TD,8,10,0.0017762028947513441,9.365,518
CIFAR10,ViT,Head,100,TD,8,10,0.001743856278989362,1.063,1000
CIFAR10,ViT,Head,100,TD,8,10,0.001253417628997094,5.635,643
CIFAR10,ViT,Head,100,TD,8,10,0.00027654045068691566,9.873,690
CIFAR10,ViT,Head,100,TD,8,10,0.001833856647978516,7.221,767
CIFAR10,ViT,Head,100,TD,8,10,0.00137994899038062,10.0,766
CIFAR10,ViT,Head,100,TD,8,10,0.001422583995536058,9.846,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0018488483899457412,4.318,369
CIFAR10,ViT,Head,100,TD,8,10,0.00393633186661726,2.525,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0009010420929266883,4.038,333
CIFAR10,ViT,Head,100,TD,8,10,0.0005132958468467493,10.0,691
CIFAR10,ViT,Head,100,TD,8,10,0.0001427336612258955,1.405,374
CIFAR10,ViT,Head,100,TD,8,10,0.0028194694746524417,1.025,578
CIFAR10,ViT,Head,100,TD,8,10,0.0013154875538301028,3.506,993
CIFAR10,ViT,Head,100,TD,8,10,0.001919954163978613,6.072,728
CIFAR10,ViT,Head,100,TD,8,10,0.0012971557480616826,7.389,485
CIFAR10,ViT,Head,100,TD,8,10,0.0033273296480105436,4.036,1000
CIFAR10,ViT,Head,100,TD,8,10,0.005480965160299211,4.083,722
CIFAR10,ViT,Head,100,TD,8,10,0.0010743535241933642,1.182,795
CIFAR10,ViT,Head,100,TD,8,10,0.0008693615789033169,1.144,93
CIFAR10,ViT,Head,100,TD,8,10,0.0038738413943345904,0.2,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0021105544665246056,7.043,804
CIFAR10,ViT,Head,100,TD,8,10,0.0026459756391368386,3.446,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0026178978301111887,5.317,903
CIFAR10,ViT,Head,100,TD,8,10,0.006539693196375968,3.606,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0031062256140424876,2.139,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0016343799804728783,2.811,592
CIFAR10,ViT,Head,100,TD,8,10,0.0010470096165966277,2.274,969
CIFAR10,ViT,Head,100,TD,8,10,0.0018879881018713587,2.064,523
CIFAR10,ViT,Head,100,TD,8,10,0.003347592770452794,3.246,821
CIFAR10,ViT,Head,100,TD,8,10,0.0012483224079945367,8.547,590
CIFAR10,ViT,Head,100,TD,8,10,0.004440253840210472,8.041,966
CIFAR10,ViT,Head,100,TD,8,10,0.0010578750324913456,2.004,906
CIFAR10,ViT,Head,100,TD,8,10,0.0024006525486886163,0.2,447
CIFAR10,ViT,Head,100,TD,8,10,0.0008001043319153883,3.705,408
CIFAR10,ViT,Head,100,TD,8,10,0.0020385301353427446,9.975,835
CIFAR10,ViT,Head,100,TD,8,10,0.00047133980157461173,3.082,578
CIFAR10,ViT,Head,100,TD,8,10,0.0030054910198429943,2.916,1000
CIFAR10,ViT,Head,100,TD,8,10,0.001936676056309101,0.2,590
CIFAR10,ViT,Head,100,TD,8,10,0.000495819604315455,7.435,606
CIFAR10,ViT,Head,100,TD,8,10,0.0033390850226285153,6.247,670
CIFAR10,ViT,Head,100,TD,8,10,0.004856262026844762,1.081,852
CIFAR10,ViT,Head,100,TD,8,10,0.0016368165291232024,0.571,404
CIFAR10,ViT,Head,100,TD,8,10,0.00027593774088336575,8.377,40
CIFAR10,ViT,Head,100,TD,8,10,0.0007751342801851965,7.66,1000
CIFAR10,ViT,Head,100,TD,8,10,0.004247338841937929,8.882,791
CIFAR10,ViT,Head,100,TD,8,10,0.0028926452816996056,2.261,874
CIFAR10,ViT,Head,100,TD,8,10,0.0012316693892142378,6.77,507
CIFAR10,ViT,Head,100,TD,8,10,0.0005178045893788035,7.61,572
CIFAR10,ViT,Head,100,TD,8,10,0.001180850205788711,9.058,710
CIFAR10,ViT,Head,100,TD,8,10,0.001840925190691564,0.2,461
CIFAR10,ViT,Head,100,TD,8,10,0.0003995493625902996,5.401,377
CIFAR10,ViT,Head,100,TD,8,10,0.002309443669057244,0.2,637
CIFAR10,ViT,Head,100,TD,8,10,0.0013671522261905615,6.773,828
CIFAR10,ViT,Head,100,TD,8,10,0.0015681037519022602,6.162,965
CIFAR10,ViT,Head,100,TD,8,10,0.005018375901998374,4.43,1000
CIFAR10,ViT,Head,100,TD,8,10,0.001804036392223961,6.923,452
CIFAR10,ViT,Head,100,TD,8,10,0.004293641633429286,7.756,936
CIFAR10,ViT,Head,100,TD,8,10,0.0033221128201607764,0.514,804
CIFAR10,ViT,Head,100,TD,8,10,0.0044957053870384065,0.284,955
CIFAR10,ViT,Head,100,TD,8,10,0.003954346574687711,0.2,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0003695924580007036,9.069,546
CIFAR10,ViT,Head,100,TD,8,10,0.0026036648960090377,0.353,1000
CIFAR10,ViT,Head,100,TD,8,10,0.004645012098451676,6.313,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0017956636789062468,0.2,904
CIFAR10,ViT,Head,100,TD,8,10,0.001208656661097674,9.994,439
CIFAR10,ViT,Head,100,TD,8,10,0.0010847380061033583,6.499,962
CIFAR10,ViT,Head,100,TD,8,10,0.0011886365519789526,5.357,586
CIFAR10,ViT,Head,100,TD,8,10,0.0032553074175215462,2.83,1000
CIFAR10,ViT,Head,100,TD,8,10,0.0032176776216886684,0.2,768
CIFAR10,ViT,Head,100,TD,8,10,0.0008781657587470956,0.645,762
CIFAR10,ViT,Head,100,TD,8,10,0.0008926875811110014,0.556,987
CIFAR10,ViT,Head,100,TD,8,10,0.0008608945223503452,8.063,896
CIFAR10,ViT,Head,100,TD,8,10,0.0037947911330573725,2.727,750
CIFAR10,ViT,Head,100,TD,8,10,0.0024850727058003995,5.647,748
CIFAR10,ViT,Head,100,TD,8,10,0.002614856516085846,1.739,705
CIFAR10,ViT,Head,100,TD,8,10,0.0018081265859025573,5.782,701
CIFAR10,ViT,Head,100,TD,8,10,0.002345546331859917,2.466,731
CIFAR10,ViT,Head,100,TD,8,10,0.0014082486504379285,4.984,342
CIFAR10,ViT,Head,100,TD,8,10,0.0008741543439643665,1.231,136
CIFAR10,ViT,Head,100,TD,8,10,0.0034535519660394746,2.526,795
CIFAR10,ViT,Head,100,TD,8,10,0.0011226859170079112,4.273,401
CIFAR10,ViT,Head,100,TD,8,10,0.0008909948139851879,8.912,106
CIFAR10,ViT,Head,100,TD,8,10,0.005715364578945303,9.121,905
CIFAR10,ViT,Head,100,TD,8,10,0.0017842972980379266,5.64,874
CIFAR10,ViT,Head,100,TD,8,10,0.0011137110316884957,7.504,846
CIFAR10,ViT,Head,100,TD,8,10,0.001684190033538482,7.834,328
CIFAR10,ViT,Head,100,TD,8,10,0.003590291564001581,0.2,595
CIFAR10,ViT,Head,100,TD,8,10,0.001961164361224633,0.2,553
CIFAR10,ViT,Head,100,TD,8,10,0.0016606552327586568,5.309,582
CIFAR10,ViT,Head,100,TD,8,10,0.0035214761780605107,2.587,584
CIFAR10,ViT,Head,100,TD,8,10,0.00019991746111626974,6.66,480
CIFAR10,ViT,Head,100,TD,8,10,0.0027994617458377323,7.979,835
CIFAR10,ViT,Head,100,TD,2,0,0.001930806668868769,5.337,222
CIFAR10,ViT,Head,100,TD,2,0,0.003303415176556641,4.466,426
CIFAR10,ViT,Head,100,TD,2,0,0.0030072583724458798,0.899,962
CIFAR10,ViT,Head,100,TD,2,0,0.0027981183575702547,0.782,1000
CIFAR10,ViT,Head,100,TD,2,0,0.003580496476842388,10.0,1000
CIFAR10,ViT,Head,100,TD,2,0,0.0006396331645616862,9.178,268
CIFAR10,ViT,Head,100,TD,2,0,0.0028519272363846946,3.959,845
CIFAR10,ViT,Head,100,TD,2,0,0.0030525089719606597,5.697,448
CIFAR10,ViT,Head,100,TD,2,0,0.0027066049819048695,3.149,800
CIFAR10,ViT,Head,100,TD,2,0,0.002555070668516109,3.584,873
CIFAR10,ViT,Head,100,TD,2,0,0.00318805608874465,8.219,351
CIFAR10,ViT,Head,100,TD,2,0,0.0017975272631698242,2.278,393
CIFAR10,ViT,Head,100,TD,2,0,0.002464415116578054,5.014,1000
CIFAR10,ViT,Head,100,TD,2,0,0.004936415843581947,4.03,793
CIFAR10,ViT,Head,100,TD,2,0,0.005617740025182218,2.565,1000
CIFAR10,ViT,Head,100,TD,2,0,0.0022308871088187188,0.647,367
CIFAR10,ViT,Head,100,TD,2,0,0.0022221871434043305,5.553,486
CIFAR10,ViT,Head,100,TD,2,0,0.002569758529196041,6.728,989
CIFAR10,ViT,Head,100,TD,2,0,0.0024153642141026216,5.408,854
CIFAR10,ViT,Head,100,TD,2,0,0.0029893849011585817,3.268,659
CIFAR10,ViT,Head,100,TD,2,0,0.001991126310594849,6.278,1000
CIFAR10,ViT,Head,100,TD,2,0,0.0033268516923657117,0.2,905
CIFAR10,ViT,Head,100,TD,2,0,0.0036981021888760623,1.215,1000
CIFAR10,ViT,Head,100,TD,2,0,0.0013655321437772642,9.965,323
CIFAR10,ViT,Head,100,TD,2,0,0.0012285054408562384,5.795,328
CIFAR10,ViT,Head,100,TD,2,0,0.0015461410675182406,8.452,564
CIFAR10,ViT,Head,100,TD,2,0,0.0022694936839198123,5.227,542
CIFAR10,ViT,Head,100,TD,2,0,0.001662820394620023,9.233,301
CIFAR10,ViT,Head,100,TD,2,0,0.0007326565551985519,8.665,292
CIFAR10,ViT,Head,100,TD,2,0,0.004022666175217239,4.4,1000
CIFAR10,ViT,Head,100,TD,2,0,0.004439199097937752,0.2,841
CIFAR10,ViT,Head,100,TD,2,0,0.003447327845365063,4.919,1000
CIFAR10,ViT,Head,100,TD,2,0,0.00680454000222992,0.393,954
CIFAR10,ViT,Head,100,TD,2,0,0.00189973406640607,4.38,260
CIFAR10,ViT,Head,100,TD,2,0,0.0010842068062575146,5.786,523
CIFAR10,ViT,Head,100,TD,2,0,0.0036322096437506374,1.603,810
CIFAR10,ViT,Head,100,TD,2,0,0.0018819497221419614,7.511,1000
CIFAR10,ViT,Head,100,TD,2,0,0.003707315797261577,4.103,913
CIFAR10,ViT,Head,100,TD,2,0,0.0018760536390917137,1.74,531
CIFAR10,ViT,Head,100,TD,2,0,0.001710385109390501,5.229,549
CIFAR10,ViT,Head,100,TD,2,0,0.0033276259104423056,7.77,1000
CIFAR10,ViT,Head,100,TD,2,0,0.0026694046134966318,6.583,859
CIFAR10,ViT,Head,100,TD,2,0,0.0013339963027634643,1.328,613
CIFAR10,ViT,Head,100,TD,2,0,0.0021790669035783067,4.391,122
CIFAR10,ViT,Head,100,TD,2,0,0.004065560990575091,1.81,649
CIFAR10,ViT,Head,100,TD,2,0,0.004354812869247066,3.892,742
CIFAR10,ViT,Head,100,TD,2,0,0.0017762028947513441,9.365,518
CIFAR10,ViT,Head,100,TD,2,0,0.0028486831886224357,0.371,893
CIFAR10,ViT,Head,100,TD,2,0,0.0027735520169258486,3.205,354
CIFAR10,ViT,Head,100,TD,2,0,0.0023137052401460303,3.055,187
CIFAR10,ViT,Head,100,TD,2,0,0.0022803456707935574,3.938,430
CIFAR10,ViT,Head,100,TD,2,0,0.0025870640217705884,1.977,494
CIFAR10,ViT,Head,100,TD,2,0,0.002550615107186658,8.74,712
CIFAR10,ViT,Head,100,TD,2,0,0.0018488483899457412,4.318,369
CIFAR10,ViT,Head,100,TD,2,0,0.0028555138002244415,2.577,536
CIFAR10,ViT,Head,100,TD,2,0,0.0022992350267835525,3.848,548
CIFAR10,ViT,Head,100,TD,2,0,0.0026307520900631653,10.0,1000
CIFAR10,ViT,Head,100,TD,2,0,0.0029764269913324457,3.712,768
CIFAR10,ViT,Head,100,TD,2,0,0.002339300912325077,4.145,456
CIFAR10,ViT,Head,100,TD,2,0,0.0035386500007209133,5.17,804
CIFAR10,ViT,Head,100,TD,2,0,0.002533476521103274,0.2,643
CIFAR10,ViT,Head,100,TD,2,0,0.0028508534365108964,7.483,865
CIFAR10,ViT,Head,100,TD,2,0,0.003378506646484038,3.017,871
CIFAR10,ViT,Head,100,TD,2,0,0.0031386063144752284,0.2,530
CIFAR10,ViT,Head,100,TD,2,0,0.0031757886690311926,9.446,793
CIFAR10,ViT,Head,100,TD,2,0,0.0013108470487451062,3.431,97
CIFAR10,ViT,Head,100,TD,2,0,0.003777926352875593,0.2,876
CIFAR10,ViT,Head,100,TD,2,0,0.0029639499441614413,1.303,615
CIFAR10,ViT,Head,100,TD,2,0,0.0018109390687750697,3.419,475
